genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
S100A8	6,59183405943678	0	0	0,999	0,136	0	All	0,75
S100A9	5,66441783286212	0	0	1	0,116	0	All	0,75
LYZ	3,89650968933608	0	0	0,999	0,089	0	All	0,75
VCAN	3,65981682913373	0	0	0,988	0,044	0	All	0,75
FOS	3,64892203858885	0	0	0,998	0,436	0	All	0,75
S100A12	3,37185826426772	0	0	0,928	0,015	0	All	0,75
FCN1	3,31666838360609	0	0	0,996	0,043	0	All	0,75
TYROBP	2,94141352122659	0	0	1	0,139	0	All	0,75
MNDA	2,88719754226546	0	0	0,971	0,045	0	All	0,75
S100A6	2,85797498769813	0	0	1	0,889	0	All	0,75
CST3	2,74385990908	0	0	1	0,095	0	All	0,75
FTL	2,61009551709626	0	0	1	0,994	0	All	0,75
CTSS	2,55692008808852	0	0	0,997	0,372	0	All	0,75
CEBPD	2,50396889293921	0	0	0,968	0,123	0	All	0,75
NEAT1	2,45885063800356	0	0	0,995	0,482	0	All	0,75
AIF1	2,43449525750369	0	0	0,994	0,298	0	All	0,75
GPX1	2,3792698806235	0	0	0,998	0,489	0	All	0,75
S100A4	2,37185047285821	0	0	1	0,738	0	All	0,75
LGALS1	2,32489053593123	0	0	0,991	0,248	0	All	0,75
TYMP	2,26965640796603	0	0	0,952	0,151	0	All	0,75
AL512646.1	2,20955970347703	0	0	1	1	0	All	0,75
S100A11	2,17496790774464	0	0	0,996	0,53	0	All	0,75
PSAP	2,1621634258079	0	0	0,998	0,602	0	All	0,75
DUSP1	2,14588995036113	0	0	0,982	0,454	0	All	0,75
CD14	2,14165589150869	0	0	0,865	0,014	0	All	0,75
CD36	2,10127320058611	0	0	0,851	0,026	0	All	0,75
SPI1	2,07964871503995	0	0	0,935	0,098	0	All	0,75
SERPINA1	2,04079779361703	0	0	0,9	0,026	0	All	0,75
GSTP1	1,99434099016294	0	0	0,982	0,485	0	All	0,75
TNFAIP2	1,9921350747596	0	0	0,843	0,027	0	All	0,75
CSF3R	1,98079892180458	0	0	0,881	0,017	0	All	0,75
TSPO	1,90604039370494	0	0	0,988	0,578	0	All	0,75
LST1	1,9031244437172	0	0	0,939	0,094	0	All	0,75
CSTA	1,89358753327483	0	0	0,868	0,026	0	All	0,75
MS4A6A	1,88288792445215	0	0	0,839	0,021	0	All	0,75
CYBB	1,87852735547811	0	0	0,891	0,115	0	All	0,75
FCER1G	1,83535872793471	0	0	0,97	0,143	0	All	0,75
CFD	1,76655024647611	0	0	0,833	0,034	0	All	0,75
AHNAK	1,75913754617036	0	0	0,971	0,435	0	All	0,75
GRN	1,74829863669946	0	0	0,858	0,136	0	All	0,75
COTL1	1,74101646153892	0	0	0,996	0,655	0	All	0,75
APLP2	1,69858201010811	0	0	0,862	0,165	0	All	0,75
AC020916.1	1,67776341538058	0	0	0,79	0,073	0	All	0,75
BRI3	1,67747034555949	0	0	0,926	0,326	0	All	0,75
FTH1	1,66784394869874	0	0	1	0,998	0	All	0,75
S100A10	1,66698225494336	0	0	0,997	0,787	0	All	0,75
STXBP2	1,64600860811707	0	0	0,801	0,103	0	All	0,75
LGALS3	1,63947963811467	0	0	0,834	0,091	0	All	0,75
SAT1	1,63877909787359	0	0	0,953	0,437	0	All	0,75
VIM	1,61189687338633	0	0	0,995	0,764	0	All	0,75
NCF2	1,58739311738622	0	0	0,797	0,038	0	All	0,75
TALDO1	1,56919805117168	0	0	0,934	0,428	0	All	0,75
FPR1	1,56102560386618	0	0	0,759	0,017	0	All	0,75
FOSB	1,52509787946118	0	0	0,803	0,219	0	All	0,75
CTSD	1,52100714485046	0	0	0,768	0,044	0	All	0,75
FGR	1,50753902873017	0	0	0,839	0,128	0	All	0,75
TKT	1,48718853440495	0	0	0,943	0,509	0	All	0,75
BLVRB	1,48095350521948	0	0	0,78	0,09	0	All	0,75
ZEB2	1,45681098539542	0	0	0,79	0,129	0	All	0,75
LILRB2	1,44633206845658	0	0	0,775	0,031	0	All	0,75
MPEG1	1,41572398703664	0	0	0,776	0,054	0	All	0,75
BTBD9	1,36531899031821	0	0	0,952	0,587	0	All	0,75
PYCARD	1,36105593998371	0	0	0,859	0,255	0	All	0,75
GABARAP	1,34770255960359	0	0	0,99	0,829	0	All	0,75
RNF130	1,34551227223511	0	0	0,816	0,169	0	All	0,75
MYO1F	1,33786370540528	0	0	0,812	0,171	0	All	0,75
GAPDH	1,33281573580289	0	0	0,999	0,931	0	All	0,75
ANXA2	1,32879254555078	0	0	0,846	0,247	0	All	0,75
ANXA5	1,3260382922847	0	0	0,823	0,204	0	All	0,75
PGD	1,30236043507637	0	0	0,761	0,162	0	All	0,75
AP1S2	1,29754902454231	0	0	0,798	0,227	0	All	0,75
FCGRT	1,27098390073721	0	0	0,787	0,207	0	All	0,75
SH3BGRL3	1,26718875171548	0	0	0,999	0,967	0	All	0,75
JAML	1,24611490160673	0	0	0,789	0,193	0	All	0,75
KLF6	1,24463438411698	0	0	0,942	0,572	0	All	0,75
CTSB	1,22461661630539	0	0	0,781	0,236	0	All	0,75
OAZ1	1,20394564739166	0	0	0,999	0,939	0	All	0,75
ITGB2	1,16082598428819	0	0	0,987	0,751	0	All	0,75
FGF23	1,14633958442667	0	0	0,931	0,596	0	All	0,75
LINC00844	1,13127748141615	0	0	0,822	0,371	0	All	0,75
CTSZ	1,13030287325994	0	0	0,774	0,215	0	All	0,75
IL17RA	1,11737784087789	0	0	0,771	0,273	0	All	0,75
RAC1	1,10795957193269	0	0	0,906	0,514	0	All	0,75
CYBA	1,0694105314508	0	0	1	0,901	0	All	0,75
EFHD2	1,06626813652815	0	0	0,861	0,283	0	All	0,75
SRGN	1,04052719781065	0	0	0,946	0,543	0	All	0,75
CAST	1,031683581351	0	0	0,883	0,487	0	All	0,75
AP2S1	1,02756906530875	0	0	0,801	0,359	0	All	0,75
ATP6V0B	1,02259071369219	0	0	0,8	0,359	0	All	0,75
SERPINB1	1,00514868015043	0	0	0,806	0,45	0	All	0,75
ELOB	0,996199605919245	0	0	0,973	0,8	0	All	0,75
LAMTOR4	0,968304822310926	0	0	0,911	0,599	0	All	0,75
CARD16	0,95861135563322	0	0	0,763	0,325	0	All	0,75
LTA4H	0,957270019093648	0	0	0,764	0,404	0	All	0,75
ATP5F1E	0,946119084472473	0	0	1	0,995	0	All	0,75
FLNA	0,942061937396102	0	0	0,894	0,485	0	All	0,75
H3-3A	0,939733333302911	0	0	0,986	0,862	0	All	0,75
TLN1	0,939333225725573	0	0	0,858	0,438	0	All	0,75
ZFP36	0,937891118205558	0	0	0,935	0,768	0	All	0,75
NPC2	0,936927026242986	0	0	0,752	0,314	0	All	0,75
GNAI2	0,929565372604166	0	0	0,972	0,79	0	All	0,75
IQGAP1	0,925907002382794	0	0	0,822	0,415	0	All	0,75
VSIR	0,925004568323617	0	0	0,869	0,515	0	All	0,75
LSP1	0,911045357440845	0	0	0,991	0,872	0	All	0,75
PKM	0,886549600318939	0	0	0,933	0,691	0	All	0,75
SERF2	0,863877586790866	0	0	0,999	0,99	0	All	0,75
ALDOA	0,855339751797951	0	0	0,867	0,606	0	All	0,75
MYL6	0,846930484814476	0	0	0,997	0,948	0	All	0,75
MCL1	0,837378069549708	0	0	0,836	0,546	0	All	0,75
LRRFIP1	0,835613100359945	0	0	0,909	0,617	0	All	0,75
CNPY3	0,801015851048164	0	0	0,754	0,394	0	All	0,75
GRB2	0,792946034666346	0	0	0,792	0,466	0	All	0,75
MT-ND1	0,786850263126574	0	0	1	0,996	0	All	0,75
C1orf162	0,785238667754017	0	0	0,776	0,424	0	All	0,75
LCP1	0,779433925078028	0	0	0,955	0,735	0	All	0,75
VAMP8	0,772047322935107	0	0	0,86	0,597	0	All	0,75
ATP5MPL	0,76386670608679	0	0	0,857	0,615	0	All	0,75
COX8A	0,760180362574711	0	0	0,878	0,613	0	All	0,75
MT-ND4	0,73985701444642	0	0	1	0,993	0	All	0,75
CLIC1	0,697088514337276	0	0	0,932	0,61	0	All	0,75
MT-ND2	0,676468599326876	0	0	1	0,982	0	All	0,75
GNG5	0,725407043141957	1,18724150684088e-299	3,25684090156591e-295	0,808	0,542	0	All	0,75
ARPC1B	0,695716394426989	3,36045983179136e-298	9,21841341057006e-294	0,781	0,472	0	All	0,75
ARPC3	0,639928711283579	2,61280106382996e-293	7,16743587829834e-289	0,973	0,899	0	All	0,75
ANXA1	0,715674530823377	1,14431035777167e-290	3,13907217343925e-286	0,878	0,518	0	All	0,75
TPI1	0,689140017031354	3,89517521059971e-283	1,06852446377171e-278	0,852	0,605	0	All	0,75
CALM2	0,693912266522106	1,4687533557874e-281	4,02908420559599e-277	0,937	0,815	0	All	0,75
UQCR11	0,629859830873331	6,97670777042343e-280	1,91385047558255e-275	0,94	0,812	0	All	0,75
ZYX	0,722717884171881	2,57901802770085e-278	7,07476225358896e-274	0,823	0,531	0	All	0,75
TPM3	0,623034594421317	2,85894231997555e-278	7,84265057215693e-274	0,962	0,845	0	All	0,75
FKBP1A	0,672522538038219	1,30741747550069e-276	3,5865076187935e-272	0,79	0,531	0	All	0,75
RHOG	0,701791538072768	1,53375995399849e-274	4,20741030580865e-270	0,757	0,475	0	All	0,75
ARRB2	0,684449660304069	9,5980988521585e-255	2,63295047712412e-250	0,755	0,472	0	All	0,75
IER2	0,785497870909413	3,24209171623078e-254	8,89370599596427e-250	0,924	0,742	0	All	0,75
CSTB	0,669851059386535	1,25128946207014e-253	3,4325372523508e-249	0,761	0,486	0	All	0,75
GNB2	0,638381133844402	1,48238113751334e-251	4,0664679364266e-247	0,82	0,588	0	All	0,75
SERP1	0,598952958786806	3,12880022249465e-243	8,58292477034732e-239	0,94	0,806	0	All	0,75
SAMHD1	0,624620035518437	3,55811168282531e-243	9,7606119683264e-239	0,901	0,621	0	All	0,75
AC010970.1	0,738306264980896	2,49960837798027e-231	6,85692570247549e-227	1	1	0	All	0,75
ENO1	0,607415214830405	7,85963098915247e-230	2,15605397294431e-225	0,887	0,703	0	All	0,75
SRRM2	0,638411225483065	4,02564386902761e-225	1,10431462615165e-220	0,866	0,627	0	All	0,75
RHOA	0,54527701931261	9,38257821757579e-221	2,57382885664539e-216	0,971	0,912	0	All	0,75
ATP5F1A	0,572025183705094	3,24898502285184e-214	8,91261571468716e-210	0,916	0,768	0	All	0,75
ARPC5	0,542283468730555	1,90469123249713e-196	5,22494898898612e-192	0,892	0,735	0	All	0,75
UQCRQ	0,560477516048463	8,20803477937019e-190	2,25162810067683e-185	0,76	0,545	0	All	0,75
EMP3	0,516996720315856	1,65673435691487e-188	4,54475368788887e-184	0,967	0,855	0	All	0,75
POLR2L	0,54395868932455	1,15409280103174e-183	3,16590737179027e-179	0,814	0,62	0	All	0,75
COX5B	0,521935810766998	8,68464175066528e-174	2,3823709250425e-169	0,888	0,759	0	All	0,75
ACTR2	0,54243470822245	1,05028777922192e-171	2,88114943596158e-167	0,782	0,577	0	All	0,75
AD000090.1	1,10677388754611	4,19154117281234e-124	1,14982357452588e-119	1	1	0	All	0,75
JUN	0,519953912344405	1,10010409558267e-109	3,01780555500237e-105	0,911	0,787	0	All	0,75
H1-10	0,527276095137319	2,03887163689093e-35	5,59303267431921e-31	0,815	0,734	0	All	0,75
TCF7	1,32513372162588	0	0	0,978	0,413	1	All	0,75
LEF1	1,26744254060765	0	0	0,93	0,312	1	All	0,75
CCR7	1,1084467284646	0	0	0,913	0,342	1	All	0,75
CD3E	1,04036414422101	0	0	0,994	0,471	1	All	0,75
SARAF	0,994427111414142	0	0	0,998	0,794	1	All	0,75
C12orf57	0,952018939301045	0	0	0,938	0,542	1	All	0,75
NOSIP	0,863470986748944	0	0	0,892	0,516	1	All	0,75
SELL	0,851132943518734	0	0	0,98	0,704	1	All	0,75
LINC00861	0,83800624676377	0	0	0,804	0,337	1	All	0,75
RPS12	0,836763925561774	0	0	1	0,999	1	All	0,75
RPL30	0,834703920971874	0	0	1	0,999	1	All	0,75
PIK3IP1	0,833187213495156	0	0	0,791	0,331	1	All	0,75
RPS3A	0,82782383755287	0	0	1	0,999	1	All	0,75
IL7R	0,822884708066506	0	0	0,935	0,433	1	All	0,75
CD3D	0,819902856724111	0	0	0,923	0,399	1	All	0,75
RPS15A	0,812973289167408	0	0	1	1	1	All	0,75
RPS27A	0,807326213752252	0	0	1	0,999	1	All	0,75
RPS25	0,805960580604713	0	0	1	0,997	1	All	0,75
GIMAP7	0,804296494053604	0	0	0,968	0,703	1	All	0,75
RPL32	0,792786655189651	0	0	1	0,999	1	All	0,75
EEF1B2	0,781103196145297	0	0	1	0,969	1	All	0,75
RPS5	0,771333187740258	0	0	1	0,982	1	All	0,75
NPM1	0,755716951702329	0	0	0,994	0,869	1	All	0,75
RPS27	0,754569615062272	0	0	1	0,998	1	All	0,75
RPS3	0,753700775260368	0	0	1	0,999	1	All	0,75
RPS14	0,748785971132776	0	0	1	0,999	1	All	0,75
RPL14	0,738089503857264	0	0	1	0,997	1	All	0,75
RPL5	0,723818768726912	0	0	1	0,997	1	All	0,75
RPL10	0,712711376686973	0	0	1	1	1	All	0,75
RPL3	0,701344110046841	0	0	1	0,993	1	All	0,75
RPL11	0,701289315999806	0	0	1	0,999	1	All	0,75
RPL34	0,697995362823718	0	0	1	0,999	1	All	0,75
RPL35A	0,693911552742743	0	0	1	1	1	All	0,75
RPS23	0,683863332107157	0	0	1	0,999	1	All	0,75
RPL19	0,676119795247973	0	0	1	0,999	1	All	0,75
RPS13	0,673570613072526	0	0	1	0,999	1	All	0,75
RPS4X	0,668779307723346	0	0	1	0,999	1	All	0,75
TOMM7	0,666223341327326	0	0	0,999	0,965	1	All	0,75
RPS29	0,662424059899792	0	0	1	0,991	1	All	0,75
RPS6	0,64871068698564	0	0	1	0,999	1	All	0,75
RPS21	0,633581461246806	0	0	1	0,999	1	All	0,75
RPL13	0,623805844961563	0	0	1	0,999	1	All	0,75
RPL37	0,610829195373436	0	0	1	0,999	1	All	0,75
RPS8	0,610376726028698	0	0	1	0,999	1	All	0,75
RPL38	0,603741237462659	0	0	1	0,988	1	All	0,75
RPL18	0,58544336105115	0	0	1	0,999	1	All	0,75
RPL36	0,582765359819582	0	0	1	0,999	1	All	0,75
RPS16	0,58058595079841	0	0	1	0,997	1	All	0,75
RPL39	0,573223651832789	0	0	1	0,999	1	All	0,75
RPL24	0,570010227736129	0	0	1	0,996	1	All	0,75
RPS28	0,555507608698192	0	0	1	0,999	1	All	0,75
NACA	0,547008415838306	0	0	1	0,998	1	All	0,75
RPL29	0,530933508048518	0	0	1	0,999	1	All	0,75
EEF1A1	0,517087252953272	0	0	1	0,999	1	All	0,75
RPS15	0,514984061812513	0	0	1	0,999	1	All	0,75
SNHG29	0,698560630753464	2,54428920300574e-301	6,97949414168534e-297	0,979	0,849	1	All	0,75
RPL10A	0,629720448530905	2,26916167570163e-300	6,22476430878471e-296	1	0,994	1	All	0,75
TPT1	0,576105849539372	5,05549751801304e-295	1,38682407914134e-290	1	1	1	All	0,75
CD3G	0,71475874361897	3,77385864574678e-293	1,03524490370126e-288	0,822	0,35	1	All	0,75
RPL22	0,57421099884263	9,32235233929928e-283	2,55730769371658e-278	1	0,982	1	All	0,75
CD27	0,668357416334838	7,57639900422687e-278	2,07835777483952e-273	0,758	0,313	1	All	0,75
RPL18A	0,538233243566181	1,65109648044514e-271	4,5292878651571e-267	1	0,999	1	All	0,75
RPS18	0,62072971674738	7,11656859894743e-269	1,95221709806326e-264	1	0,999	1	All	0,75
ETS1	0,832976810600089	3,01102252971866e-262	8,25983700352424e-258	0,882	0,513	1	All	0,75
LEPROTL1	0,687614217255604	5,90015485950482e-261	1,61853048105936e-256	0,821	0,44	1	All	0,75
RPL4	0,563574150657947	5,61643234390333e-257	1,54069972057956e-252	1	0,994	1	All	0,75
TLE5	0,662666047959268	1,96328132269602e-251	5,38567332441972e-247	0,991	0,766	1	All	0,75
IFITM1	0,665670014840832	6,61301232057712e-249	1,81408153978072e-244	0,989	0,555	1	All	0,75
LCK	0,626324314679207	2,21766716906727e-247	6,08350457818534e-243	0,87	0,424	1	All	0,75
CD7	0,58896492948342	1,02475209771643e-246	2,8110999544557e-242	0,871	0,408	1	All	0,75
BTG1	0,613998154716781	2,81023375556311e-243	7,70903323826072e-239	0,992	0,921	1	All	0,75
NDFIP1	0,672094723447451	1,61415917022367e-242	4,42796143575757e-238	0,855	0,529	1	All	0,75
RPL31	0,511674901298889	5,31284462111996e-242	1,45741953646563e-237	0,999	0,983	1	All	0,75
PCED1B-AS1	0,730754159711483	8,15720791223347e-239	2,23768527448389e-234	0,858	0,477	1	All	0,75
RPSA	0,624104636412466	3,49188846108554e-234	9,57894842644984e-230	1	0,948	1	All	0,75
RPS4Y1	0,559747750052988	1,3321561468353e-229	3,65437074199859e-225	0,995	0,933	1	All	0,75
CD247	0,501849163463113	6,70027673315778e-228	1,83801991343984e-223	0,781	0,355	1	All	0,75
MALAT1	0,520553259965163	1,98550178906318e-213	5,44662850775811e-209	1	0,999	1	All	0,75
GAS5	0,630638626767612	9,80393307739925e-208	2,68941492179216e-203	0,912	0,667	1	All	0,75
LTB	0,547961836063405	7,6979666406772e-205	2,11170620887057e-200	0,987	0,643	1	All	0,75
RPS20	0,551559833154124	2,18325645650286e-202	5,98910911147866e-198	0,975	0,872	1	All	0,75
RPS2P5	0,512795977676358	7,45704435441717e-202	2,04561640730372e-197	0,996	0,944	1	All	0,75
NOP53	0,574876919535882	7,85120438670847e-202	2,15374238736187e-197	0,948	0,766	1	All	0,75
EVL	0,586753475254296	4,22835144775e-199	1,15992136914678e-194	0,927	0,594	1	All	0,75
LBH	0,603836139442534	4,72552286652195e-196	1,2963054327443e-191	0,774	0,41	1	All	0,75
RGS10	0,524956101430374	9,21950121777138e-189	2,52909357405904e-184	0,813	0,488	1	All	0,75
GYPC	0,590064846242204	1,14449682182967e-183	3,13958368164314e-179	0,8	0,479	1	All	0,75
HSPA8	0,536038171073523	8,2433758198759e-182	2,26132285490836e-177	0,994	0,852	1	All	0,75
TMEM123	0,567144697895042	4,07272484143107e-179	1,11722987850137e-174	0,823	0,535	1	All	0,75
FCMR	0,536674432547776	2,11960870043314e-177	5,81451058702819e-173	0,827	0,459	1	All	0,75
EIF3E	0,520114749653073	1,1007771648604e-156	3,01965191864504e-152	0,904	0,745	1	All	0,75
SNHG8	0,516080913409664	1,77372165706164e-151	4,86567324965148e-147	0,824	0,571	1	All	0,75
IL32	1,48137575894314	0	0	0,999	0,564	2	All	0,75
AQP3	1,27109674169074	0	0	0,805	0,242	2	All	0,75
ITGB1	1,22002141976104	0	0	0,772	0,273	2	All	0,75
B2M	0,69396086354713	1,90655540445888e-284	5,2300627855116e-280	1	1	2	All	0,75
GSTK1	0,954165600453243	4,85351289690516e-242	1,33141565787902e-237	0,958	0,733	2	All	0,75
LTB	1,24816776277659	4,07966480404942e-239	1,11913364904684e-234	0,991	0,683	2	All	0,75
IL7R	1,25024785528582	1,16018613814777e-234	3,18262261416696e-230	0,922	0,494	2	All	0,75
CD2	0,825823213584801	2,13583820538565e-230	5,85903136501391e-226	0,81	0,339	2	All	0,75
CD3G	0,68772335315965	1,44339261766968e-179	3,95951462879148e-175	0,873	0,399	2	All	0,75
CD3D	0,727728757824036	2,04114308467434e-177	5,59926370987865e-173	0,942	0,458	2	All	0,75
CD52	0,672321711242924	2,60546718085278e-174	7,14731757051535e-170	0,998	0,938	2	All	0,75
SPOCK2	0,710502227003607	1,24464925451923e-172	3,41432183499716e-168	0,79	0,369	2	All	0,75
RPS18	0,62991192019257	3,39428144566014e-168	9,31119286173491e-164	1	0,999	2	All	0,75
CD3E	0,789859201327483	7,61188304621738e-168	2,08809175723835e-163	0,995	0,532	2	All	0,75
RPS29	0,599431750270702	7,6982491417443e-163	2,1117837045633e-158	1	0,992	2	All	0,75
ARHGAP15	0,717810057090467	1,76380504441561e-156	4,83846999784089e-152	0,778	0,422	2	All	0,75
FXYD5	0,592061701709683	5,86560289205938e-145	1,60905218534973e-140	0,995	0,963	2	All	0,75
HSPA8	0,636928480196175	1,1275476437996e-141	3,09308869647107e-137	0,995	0,868	2	All	0,75
IFITM1	0,719252236129853	3,0102491026785e-139	8,25771533846765e-135	0,97	0,609	2	All	0,75
TLE5	0,61596324353972	9,48481864809791e-128	2,60187545154622e-123	0,986	0,793	2	All	0,75
LCK	0,561304004811334	4,33308607752574e-126	1,18865217278686e-121	0,892	0,474	2	All	0,75
RPL3	0,560326934414387	5,14132386449147e-124	1,4103679625073e-119	1	0,994	2	All	0,75
RPSA	0,587074771937262	4,38573913850396e-121	1,20309596047441e-116	1	0,954	2	All	0,75
HINT1	0,516964058143401	2,66057961879226e-113	7,29850201027093e-109	0,983	0,909	2	All	0,75
RPLP0	0,513661150558002	1,13391604599498e-108	3,11055849737344e-104	1	0,999	2	All	0,75
ARL4C	0,507448538552141	1,18180785814378e-107	3,24193531646002e-103	0,802	0,442	2	All	0,75
ETS1	0,606435594464143	2,98566504203065e-107	8,19027634329847e-103	0,889	0,556	2	All	0,75
GIMAP7	0,50172906931864	7,15483985987476e-91	1,96271567036084e-86	0,96	0,735	2	All	0,75
ANXA1	0,542276032093348	1,24174856432879e-63	3,40636466166673e-59	0,827	0,601	2	All	0,75
CD8B	2,47942489630413	0	0	0,951	0,059	3	All	0,75
LINC02446	1,88574217694951	0	0	0,76	0,031	3	All	0,75
CD8A	1,79230631439507	0	0	0,908	0,077	3	All	0,75
NELL2	1,12498102956616	0	0	0,765	0,153	3	All	0,75
CTSW	0,722349667651739	2,9409917635334e-306	8,06772860572482e-302	0,881	0,247	3	All	0,75
LEF1	1,08180109761893	1,00149873609051e-258	2,74731133284349e-254	0,96	0,394	3	All	0,75
RPS12	0,803847204316297	5,8713890564405e-255	1,61063944596276e-250	1	0,999	3	All	0,75
CCR7	1,01946672578793	5,91808348201308e-242	1,62344866078583e-237	0,951	0,417	3	All	0,75
RPS3A	0,69911751035753	3,06402656836677e-226	8,40523768234371e-222	1	0,999	3	All	0,75
RPL32	0,665470204335286	5,16559179725424e-215	1,41702514182278e-210	1	1	3	All	0,75
RPS14	0,627883619118973	5,65342034068917e-213	1,55084626785785e-208	1	0,999	3	All	0,75
RPS8	0,619892613006589	3,16897729735355e-212	8,69313852210026e-208	1	0,999	3	All	0,75
RPS5	0,789832010502263	1,74019944599915e-211	4,77371512026486e-207	1	0,985	3	All	0,75
LDLRAP1	0,787958816091885	2,08621428082646e-207	5,72290301516316e-203	0,809	0,319	3	All	0,75
RPS6	0,689294288276962	1,35478559143348e-202	3,71644783442033e-198	1	0,999	3	All	0,75
NUCB2	0,73126471082517	1,21196651415346e-198	3,32466654162577e-194	0,762	0,292	3	All	0,75
EEF1B2	0,76930680496648	2,84605676827218e-198	7,80730292672426e-194	1	0,973	3	All	0,75
RPS21	0,616980299323964	1,27254907260104e-194	3,49085661595918e-190	1	0,999	3	All	0,75
RPS28	0,521231269626478	1,46267309032278e-194	4,01240482137344e-190	1	0,999	3	All	0,75
CD7	0,856046033607836	1,7145473756279e-193	4,70334636082245e-189	0,957	0,463	3	All	0,75
RPL28	0,511439661513453	1,22763886056423e-192	3,36765892229981e-188	1	1	3	All	0,75
RPS13	0,521147463436615	3,34385867226436e-190	9,1728731097556e-186	1	0,999	3	All	0,75
RPL34	0,563076183049046	2,01863095823115e-187	5,53750844461969e-183	1	1	3	All	0,75
NPM1	0,763057353680903	7,59315483997528e-186	2,08295423570202e-181	0,996	0,886	3	All	0,75
RPL19	0,555639868482491	2,97129397600839e-183	8,15085363498621e-179	1	1	3	All	0,75
CD27	0,723166688756271	5,61616313094046e-183	1,54062587007959e-178	0,859	0,364	3	All	0,75
RPL14	0,635430808200072	2,45537766476285e-182	6,73559200997744e-178	1	0,997	3	All	0,75
RPL12	0,548125310540544	1,90304071942207e-181	5,22042130151864e-177	1	0,999	3	All	0,75
RPS3	0,655658493496727	1,91513721108267e-180	5,25360439744197e-176	1	0,999	3	All	0,75
RPS4X	0,608406566994992	3,25557961827601e-175	8,93070600885476e-171	1	0,999	3	All	0,75
RPL10A	0,643035063229852	1,95300212432887e-173	5,35747542745895e-169	1	0,995	3	All	0,75
RPS23	0,581184195820312	1,43749140587096e-172	3,94332642458522e-168	1	0,999	3	All	0,75
CD3E	0,861086453209823	1,27979540738494e-168	3,51073476153838e-164	0,998	0,543	3	All	0,75
MT-ND4L	0,691364705768958	4,87810875733988e-168	1,33816279431348e-163	1	0,964	3	All	0,75
CD3D	0,766318884988649	2,05107916732383e-167	5,62652037180273e-163	0,956	0,468	3	All	0,75
RPL13	0,575872321078108	6,68840958276508e-167	1,83476451674412e-162	1	0,999	3	All	0,75
RPS25	0,654260915905992	2,27141563323007e-166	6,23094736507674e-162	1	0,997	3	All	0,75
SARAF	0,74016641481116	1,54067902432865e-165	4,22639069953835e-161	0,998	0,822	3	All	0,75
PIK3IP1	0,754882391474401	3,38655819598321e-163	9,29000644322114e-159	0,834	0,39	3	All	0,75
RPS15A	0,597063059499547	1,34614440832416e-160	3,69274334091483e-156	1	1	3	All	0,75
RPL18	0,515262722015125	6,03779181908635e-159	1,65628705181177e-154	1	0,999	3	All	0,75
TCF7	0,803067424140135	1,64687176323653e-158	4,51769862091044e-154	0,968	0,492	3	All	0,75
RPL5	0,585920077900812	6,67785067944716e-153	1,83186799838595e-148	1	0,998	3	All	0,75
RGS10	0,66547803289986	2,51103164313123e-152	6,8882620034376e-148	0,898	0,524	3	All	0,75
RPS27A	0,573375740415355	2,39512958298996e-151	6,57031947205805e-147	1	0,999	3	All	0,75
RPS18	0,626964699007237	5,98299258749157e-148	1,64125452660069e-143	1	0,999	3	All	0,75
RPL3	0,639101212590815	6,55993553102178e-147	1,79952151486989e-142	1	0,994	3	All	0,75
RPL10	0,552849041943385	1,76291984823305e-146	4,8360417276729e-142	1	1	3	All	0,75
PCED1B-AS1	0,73781161041365	1,1561646360072e-143	3,17159082949495e-139	0,929	0,523	3	All	0,75
RPL30	0,544369700941103	1,9358727686853e-143	5,3104861790575e-139	1	0,999	3	All	0,75
RPS19	0,534310353610493	2,02197430936453e-142	5,54667992544878e-138	1	0,999	3	All	0,75
CD3G	0,638070236495301	3,50952673858807e-140	9,62733374929479e-136	0,876	0,41	3	All	0,75
RPS2P5	0,587067253901778	6,97657802027217e-139	1,91381488252106e-134	0,999	0,951	3	All	0,75
LBH	0,657540227607948	2,41786827941704e-134	6,63269626409682e-130	0,862	0,451	3	All	0,75
RPSA	0,641619704965414	1,37892189058347e-133	3,78265853024858e-129	1	0,955	3	All	0,75
LEPROTL1	0,662606736417264	9,90700039430472e-132	2,71768834816567e-127	0,858	0,489	3	All	0,75
GAS5	0,679978089616534	1,31305365763845e-130	3,6019687936338e-126	0,952	0,697	3	All	0,75
LCK	0,616475535513377	1,9698311413723e-128	5,4036407870125e-124	0,915	0,481	3	All	0,75
RPS4Y1	0,600402104246328	1,9369760111156e-126	5,31351259369231e-122	0,994	0,941	3	All	0,75
SNHG29	0,631525768804583	5,53428900535577e-126	1,5181661599492e-121	0,987	0,866	3	All	0,75
GYPC	0,631885601489545	2,87989662517491e-125	7,90013242217981e-121	0,886	0,515	3	All	0,75
NDFIP1	0,649025584389004	5,1915208459989e-119	1,42413799847442e-114	0,88	0,571	3	All	0,75
NOSIP	0,65129469788653	1,21052373277012e-118	3,32070870373499e-114	0,918	0,565	3	All	0,75
RPL4	0,508984755246931	4,02097695997923e-117	1,1030343996615e-112	1	0,995	3	All	0,75
SNHG8	0,612369678027133	2,08489063046796e-112	5,71927197749972e-108	0,902	0,598	3	All	0,75
HSP90AB1	0,605352020182961	1,00468646333463e-110	2,75605590621957e-106	0,981	0,851	3	All	0,75
