genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
RPL13	0,519416328663111	1,09538274137629e-34	3,00463485959517e-30	1	0,999	9	All	0,75
RPS21	0,502146340004457	1,82505464155363e-34	5,00612488178161e-30	1	0,999	9	All	0,75
RPS4X	0,520367865640415	3,88852608279728e-34	1,06662270451129e-29	1	0,999	9	All	0,75
RPL10	0,512131668769763	6,51726570105142e-34	1,78768598179841e-29	1	1	9	All	0,75
LEF1	0,686284613930148	7,3502035290224e-34	2,01616082801084e-29	0,864	0,436	9	All	0,75
RPS27	0,603478305429458	1,31353820568242e-33	3,60303529818688e-29	1	0,999	9	All	0,75
RPS18	0,57825378934603	1,35125364601708e-33	3,70648875102484e-29	1	0,999	9	All	0,75
CD3E	0,725136612514567	2,40912435236705e-33	6,60822809854282e-29	0,995	0,573	9	All	0,75
RPS6	0,529672846260784	3,42907225770711e-33	9,40594520289062e-29	1	0,999	9	All	0,75
CCR7	0,728678804053337	1,09545554655905e-32	3,00483456421148e-28	0,84	0,457	9	All	0,75
RPL5	0,510619272640341	1,52163246127539e-32	4,17383784127839e-28	1	0,998	9	All	0,75
RPS5	0,59462399188282	4,91922384416004e-32	1,3493431004531e-27	1	0,986	9	All	0,75
SARAF	0,627521165174916	1,65039044587619e-31	4,52702099303839e-27	0,991	0,837	9	All	0,75
CD3D	0,629906769337882	3,7607714310396e-31	1,03157960353416e-26	0,93	0,501	9	All	0,75
LEPROTL1	0,542488733984859	1,56091955052165e-28	4,2816023270809e-24	0,873	0,512	9	All	0,75
CD27	0,547453946017007	2,17400416268644e-28	5,96329341824891e-24	0,779	0,399	9	All	0,75
IL7R	0,700179394332776	4,04618188656678e-28	1,10986769148527e-23	0,915	0,532	9	All	0,75
CD3G	0,555469660723943	7,72889839317929e-28	2,12003682924908e-23	0,854	0,441	9	All	0,75
IL32	0,649181864409773	1,12175262085147e-27	3,07696743899558e-23	0,981	0,602	9	All	0,75
EEF1B2	0,529910952235606	9,7676462460975e-27	2,67926536530454e-22	1	0,975	9	All	0,75
NOSIP	0,597680400920592	1,0634276969161e-26	2,91698217264086e-22	0,901	0,586	9	All	0,75
C12orf57	0,586411449158784	2,33463896022067e-26	6,40391466788529e-22	0,962	0,619	9	All	0,75
RPSA	0,537345036264079	1,74156269330411e-24	4,77710646773318e-20	1	0,957	9	All	0,75
PIK3IP1	0,540204818586644	2,15836623523081e-24	5,92039858323812e-20	0,756	0,424	9	All	0,75
NPM1	0,501416425840909	4,15007532668076e-24	1,13836566210853e-19	0,986	0,895	9	All	0,75
GIMAP7	0,548980790805623	2,6810267672093e-23	7,35405642245511e-19	0,986	0,756	9	All	0,75
SNHG29	0,512285051350034	2,82250966256877e-23	7,74214400442614e-19	0,991	0,875	9	All	0,75
CD7	0,532298183116674	4,79978307293067e-23	1,31658049690488e-18	0,864	0,499	9	All	0,75
GAS5	0,520925782462053	5,03188402219068e-23	1,3802457872869e-18	0,92	0,715	9	All	0,75
IFITM1	0,543147538418639	5,51831669525525e-23	1,51367426950852e-18	0,972	0,638	9	All	0,75
ETS1	0,564725405382472	5,46454510186543e-20	1,49892472144169e-15	0,883	0,583	9	All	0,75
LTB	0,518159468083137	1,84414936859191e-19	5,0585017180476e-15	0,986	0,708	9	All	0,75
TRBV5-1	3,55864108107735	0	0	1	0,006	10	All	0,75
RPS3A	0,565696632497999	9,32916306913814e-35	2,55898942986459e-30	1	0,999	10	All	0,75
RPS14	0,517391062507131	1,25595011486981e-34	3,44507116508788e-30	1	1	10	All	0,75
RPS3	0,589826195322866	2,36000389122395e-34	6,4734906736273e-30	1	0,999	10	All	0,75
TCF7	0,790818175489115	2,80732582334034e-33	7,70049473342256e-29	0,952	0,524	10	All	0,75
RPS12	0,605037374202273	6,81193386273092e-33	1,86851345854709e-28	1	1	10	All	0,75
CD3D	0,710255576652738	8,4399704766024e-33	2,31508390173204e-28	0,941	0,502	10	All	0,75
LEF1	0,775218629912738	1,73661926254173e-32	4,76354663715196e-28	0,876	0,437	10	All	0,75
RPL32	0,534722153970307	2,36128255199907e-32	6,47699804013346e-28	1	1	10	All	0,75
RPL3	0,602870823595514	3,4313380406786e-32	9,4121602455814e-28	1	0,994	10	All	0,75
RPS18	0,593539355493035	5,99774363618544e-32	1,64518107940567e-27	1	0,999	10	All	0,75
RPS15A	0,545481712398503	1,1974109248636e-31	3,28449816690085e-27	1	1	10	All	0,75
RPS29	0,588278039734482	3,12040970748121e-31	8,55928382762096e-27	1	0,993	10	All	0,75
CCR7	0,694488516051957	3,26243689339717e-31	8,94886439858843e-27	0,882	0,457	10	All	0,75
RPS27A	0,538584475429585	3,88609695355305e-31	1,0659563943596e-26	1	1	10	All	0,75
RPL30	0,521883585107297	3,90920436453693e-31	1,07229475719248e-26	1	0,999	10	All	0,75
RPS4X	0,534813932462098	8,2043025356657e-31	2,2504401855331e-26	1	0,999	10	All	0,75
RPL10	0,51772473193879	1,91519311297053e-30	5,25337470887815e-26	1	1	10	All	0,75
RPS25	0,586921174223813	3,73982287187632e-30	1,02583341375567e-25	1	0,997	10	All	0,75
CD3E	0,70702406596357	1,61186620514194e-29	4,42134900070435e-25	1	0,574	10	All	0,75
RPS27	0,585186634115822	1,87562574323961e-28	5,14484141370624e-24	1	0,999	10	All	0,75
RPS6	0,528468794379973	1,99468800846839e-28	5,47142920722878e-24	1	0,999	10	All	0,75
NOSIP	0,711587565093478	1,59229273221365e-27	4,36765896446205e-23	0,898	0,587	10	All	0,75
RPL14	0,51341927041573	1,72835327953543e-27	4,74087304576568e-23	1	0,998	10	All	0,75
PIK3IP1	0,653916568772	5,58377272129971e-27	1,53162885745251e-22	0,796	0,424	10	All	0,75
SARAF	0,635891344489146	2,74892691484351e-26	7,54030652741574e-22	0,995	0,837	10	All	0,75
NPM1	0,582529841223921	3,19405181696213e-26	8,76128413392712e-22	1	0,895	10	All	0,75
RPS5	0,56565916954204	1,08870398757759e-25	2,98631503792533e-21	1	0,986	10	All	0,75
CD3G	0,553132826019245	5,42518318065069e-24	1,48812774645248e-19	0,849	0,442	10	All	0,75
SNHG29	0,528285104747429	8,36942271175022e-24	2,29573264983308e-19	0,978	0,876	10	All	0,75
EEF1B2	0,544381675955607	1,58734603462102e-23	4,35409017296545e-19	1	0,975	10	All	0,75
LINC00861	0,561952316129936	3,53354905132048e-23	9,69252504777208e-19	0,812	0,431	10	All	0,75
LEPROTL1	0,533460075283534	7,4351287850649e-23	2,0394558257433e-18	0,844	0,514	10	All	0,75
C12orf57	0,582462349290194	1,01199700557519e-22	2,77590778629275e-18	0,935	0,62	10	All	0,75
IL7R	0,636237399464366	1,19382627665803e-22	3,27466547687297e-18	0,919	0,533	10	All	0,75
LCK	0,532794679857758	1,3852318087163e-22	3,7996908513088e-18	0,898	0,513	10	All	0,75
PCED1B-AS1	0,612035822357384	2,04272567874923e-22	5,60319653680913e-18	0,898	0,555	10	All	0,75
IFITM1	0,570482404074121	1,02455152736861e-21	2,81034483957209e-17	1	0,639	10	All	0,75
GIMAP7	0,566754219873982	3,66533945101098e-21	1,00540261141231e-16	0,968	0,757	10	All	0,75
GAS5	0,539641431099295	1,23993896017058e-20	3,40115256774791e-16	0,946	0,715	10	All	0,75
LTB	0,549683478796672	1,96164089652091e-19	5,38078097915687e-15	1	0,708	10	All	0,75
ETS1	0,542150963007289	3,68374774508662e-19	1,01045200647726e-14	0,892	0,584	10	All	0,75
TRBV7-9	3,85360232000616	0	0	1	0,003	11	All	0,75
LEF1	0,895872132303867	7,53145438417526e-36	2,06587793757927e-31	0,864	0,437	11	All	0,75
CAMK4	0,700188288024181	9,41618182567668e-35	2,58285867478311e-30	0,793	0,359	11	All	0,75
RPS12	0,610453015645112	3,35018536378714e-34	9,18955845286812e-30	1	1	11	All	0,75
RPS14	0,505055911750442	1,85393678646114e-31	5,08534860526289e-27	1	1	11	All	0,75
TCF7	0,778305237889283	2,29608036448637e-31	6,29814843978612e-27	0,951	0,524	11	All	0,75
CD3E	0,765779628446488	4,46029293556404e-31	1,22345835222522e-26	1	0,574	11	All	0,75
RPL32	0,519401304404303	8,20835440127501e-30	2,25155161226974e-25	1	1	11	All	0,75
CD3D	0,636312473131058	2,59209504924368e-29	7,11011672007543e-25	0,951	0,502	11	All	0,75
SARAF	0,649590628155721	3,51253495166159e-29	9,63488337240774e-25	0,989	0,837	11	All	0,75
RPS27A	0,510277481421292	8,55320938473767e-29	2,34614533423354e-24	1	1	11	All	0,75
RPS15A	0,522181762694428	8,66367235376309e-29	2,37644532663722e-24	1	1	11	All	0,75
RPS25	0,560586250942293	1,14906218445959e-28	3,15187757197265e-24	1	0,997	11	All	0,75
CD27	0,591280324630091	1,02294104901097e-27	2,8059272974371e-23	0,815	0,4	11	All	0,75
RPS3	0,53354281148509	1,20960585009299e-27	3,31794884680508e-23	1	0,999	11	All	0,75
EEF1B2	0,592754272635499	1,3237918026724e-27	3,63116091473038e-23	1	0,975	11	All	0,75
RPS3A	0,505789614860888	4,11279503893605e-27	1,12813967918016e-22	1	0,999	11	All	0,75
CD3G	0,566487000234073	5,89335517998371e-27	1,61654732586953e-22	0,864	0,442	11	All	0,75
RPL5	0,52156512938807	1,89599113860176e-26	5,20070369318462e-22	1	0,998	11	All	0,75
RPS18	0,525017783029399	1,94413499827853e-25	5,332762300278e-21	1	0,999	11	All	0,75
RPS5	0,560324507464167	3,14807772033422e-25	8,63517718687676e-21	1	0,986	11	All	0,75
CCR7	0,732338366645817	9,95026527693306e-25	2,72935776546274e-20	0,837	0,458	11	All	0,75
TRBC2	0,560800951178612	1,93953138917538e-24	5,32013460050806e-20	0,761	0,382	11	All	0,75
NPM1	0,574165160843628	2,10433061247018e-24	5,77217887000569e-20	0,984	0,895	11	All	0,75
LCK	0,539175067808092	1,72658086817855e-23	4,73601132141378e-19	0,897	0,513	11	All	0,75
RPL3	0,509076603212901	1,98236422776385e-22	5,43762507675624e-18	1	0,994	11	All	0,75
PIK3IP1	0,521899861460687	6,56025196496067e-22	1,79947711398871e-17	0,793	0,424	11	All	0,75
RPS27	0,525865905747898	7,70624614247292e-22	2,11382331688032e-17	1	0,999	11	All	0,75
IL7R	0,655473706391969	1,07543561286402e-21	2,94991988608602e-17	0,918	0,533	11	All	0,75
IFITM1	0,533150587584933	9,51550096438636e-21	2,61010191453118e-16	0,995	0,639	11	All	0,75
RPSA	0,503078761757967	1,26917075805775e-20	3,4813353893524e-16	1	0,957	11	All	0,75
IL32	0,534778558569026	2,59501819066444e-20	7,11813489699257e-16	0,995	0,603	11	All	0,75
LEPROTL1	0,503383747871137	4,31318618277351e-20	1,18310696993477e-15	0,842	0,514	11	All	0,75
C12orf57	0,5307780207587	5,15461970512896e-20	1,41391218511687e-15	0,924	0,621	11	All	0,75
ETS1	0,586845450839715	2,1836247247784e-19	5,98968262006716e-15	0,913	0,583	11	All	0,75
PCED1B-AS1	0,564324862266278	2,43896770074597e-19	6,69008840314621e-15	0,87	0,555	11	All	0,75
NOSIP	0,533142356630749	6,42006620459322e-18	1,76102415991992e-13	0,88	0,588	11	All	0,75
AC010970.1	2,20751226637521	1,81071995753546e-72	4,96680484351978e-68	1	1	12	All	0,75
MALAT1	0,856414195064011	5,82874317373877e-27	1,59882425255655e-22	1	1	12	All	0,75
TSPAN7	2,11119859220155	2,3409734555062e-25	6,42129018845351e-21	0,844	0,595	12	All	0,75
AD000090.1	1,49819656321847	3,60896658489193e-23	9,89939534235858e-19	1	1	12	All	0,75
LINC00861	0,67584818665097	3,6392083805572e-23	9,98234858786839e-19	0,784	0,433	12	All	0,75
IL7R	0,664911688516749	6,94898303103593e-23	1,90610604541315e-18	0,946	0,533	12	All	0,75
TCF7	0,611790926415007	9,62126571708468e-19	2,63911318619633e-14	0,898	0,526	12	All	0,75
LEF1	0,577658918215353	4,64468954385726e-17	1,27403834188005e-12	0,808	0,439	12	All	0,75
ETS1	0,572136920688466	1,55270733731004e-15	4,25907622624144e-11	0,868	0,585	12	All	0,75
MT-RNR1	0,650376673866404	2,35779678377633e-10	6,46743657789846e-06	1	1	12	All	0,75
GZMK	2,24871051208642	0	0	0,908	0,039	13	All	0,75
TRAV1-2	1,98616629045259	0	0	0,862	0,018	13	All	0,75
KLRB1	3,20847020388755	2,58356899293813e-293	7,08672974762929e-289	1	0,106	13	All	0,75
GZMA	1,70274214298112	1,10948746515611e-260	3,04332411692322e-256	0,967	0,086	13	All	0,75
NCR3	1,6885962450955	2,1560922362898e-197	5,91416100414291e-193	0,822	0,097	13	All	0,75
NKG7	1,38129698723413	1,54836449481037e-196	4,24716380926483e-192	0,98	0,123	13	All	0,75
KLRG1	1,50672092855324	9,08057839351937e-194	2,49080265334236e-189	0,849	0,101	13	All	0,75
CCL5	1,76332871495943	1,04402430814287e-192	2,8637586772359e-188	0,947	0,11	13	All	0,75
CST7	1,15389212062521	7,32212298556761e-191	2,0084583349412e-186	0,895	0,098	13	All	0,75
PRF1	1,19250221365473	4,24216454512554e-156	1,16362573472794e-151	0,895	0,131	13	All	0,75
CTSW	1,48333842466809	5,91650843780806e-95	1,62289826449075e-90	0,98	0,293	13	All	0,75
IL7R	1,73133256767361	4,09150584768353e-72	1,12230005401959e-67	1	0,533	13	All	0,75
IL32	1,48930148274004	8,61219267826659e-68	2,36232445164853e-63	1	0,604	13	All	0,75
AQP3	1,14274296270123	8,82029614364958e-66	2,41940723220308e-61	0,862	0,296	13	All	0,75
B2M	0,763484807920875	3,54349809162797e-56	9,71981526533551e-52	1	1	13	All	0,75
ARL4C	1,04623314655537	4,25120600545629e-50	1,16610580729666e-45	0,934	0,472	13	All	0,75
CD81	0,876735327129499	6,67490880669071e-43	1,83092748567526e-38	0,901	0,494	13	All	0,75
RPLP0	0,711538780200711	1,32627750437735e-39	3,63797919450708e-35	1	0,999	13	All	0,75
CALM1	0,767794504543044	8,67772706022834e-39	2,38030053262063e-34	1	0,937	13	All	0,75
SPOCK2	0,908395476655906	3,07484629663719e-37	8,43430339167582e-33	0,855	0,409	13	All	0,75
YWHAQ	0,826781124511257	1,08445223843582e-33	2,97465249002945e-29	0,809	0,432	13	All	0,75
TC2N	0,829777858810019	1,4961838750969e-33	4,10403236939079e-29	0,763	0,339	13	All	0,75
XBP1	0,725087308890018	4,55335940947437e-31	1,24898648601882e-26	0,783	0,372	13	All	0,75
MT-CYB	0,5580356495485	1,05490462779428e-30	2,89360339403971e-26	1	0,999	13	All	0,75
GZMM	0,615644529867504	1,68777007092917e-30	4,62955330455871e-26	0,757	0,326	13	All	0,75
HCST	0,745351156890191	2,72551450882097e-29	7,47608629769593e-25	0,961	0,721	13	All	0,75
PDCD4	0,801501856346163	5,56654227189285e-29	1,52690254518021e-24	0,77	0,412	13	All	0,75
LTB	1,04660266989536	1,03782348489558e-28	2,84674981906858e-24	1	0,709	13	All	0,75
ALOX5AP	0,625989835037105	2,08316604791419e-28	5,71412446942861e-24	0,757	0,356	13	All	0,75
HLA-C	0,542693069968391	8,19966133993276e-28	2,24916710554356e-23	1	0,986	13	All	0,75
MYL12A	0,562253741722043	1,60066927378505e-26	4,3906358179924e-22	1	0,959	13	All	0,75
PAXX	0,645027475783021	9,72827477302124e-26	2,66846577023973e-21	0,829	0,484	13	All	0,75
CD3E	0,741744300651339	9,90325198223745e-26	2,71646201872773e-21	0,993	0,576	13	All	0,75
MT-ND4L	0,565195876373092	3,23851583810788e-22	8,8832489439299e-18	1	0,967	13	All	0,75
PPIB	0,557785785283059	4,63509317875286e-22	1,27140605893191e-17	0,941	0,76	13	All	0,75
CD3D	0,603813103230698	4,922904567994e-22	1,35035272300075e-17	0,934	0,504	13	All	0,75
ZFP36L2	0,560421631273363	5,61823561309483e-21	1,54108202867191e-16	1	0,933	13	All	0,75
LCK	0,530982658350888	8,02899274531631e-21	2,20235271004026e-16	0,921	0,514	13	All	0,75
SEPTIN7	0,537238444926385	1,45245433623073e-20	3,98408224428089e-16	0,895	0,662	13	All	0,75
NOSIP	0,600956746935304	6,89649989196697e-18	1,89170992036654e-13	0,888	0,589	13	All	0,75
HSPA8	0,503323011319345	3,07013291774485e-17	8,42137459337413e-13	0,993	0,882	13	All	0,75
TRBV6-2	3,30291640908181	0	0	0,983	0,01	14	All	0,75
TCF7	0,859181256586643	2,58856127930639e-24	7,10042358913742e-20	0,958	0,527	14	All	0,75
RPL30	0,560127492147394	4,01984557850055e-24	1,1026436421827e-19	1	0,999	14	All	0,75
RPS15A	0,548460650333357	2,76878518706547e-21	7,59477776812057e-17	1	1	14	All	0,75
RPS25	0,597030093817005	5,21721213001186e-21	1,43108128726225e-16	1	0,997	14	All	0,75
RPS12	0,58917937653931	6,61301462737785e-21	1,81394991228974e-16	1	1	14	All	0,75
RPS27A	0,536577016700863	1,5286611036824e-20	4,19311740740083e-16	1	1	14	All	0,75
RPS29	0,561254189054514	2,79750246247726e-20	7,67354925457512e-16	1	0,993	14	All	0,75
RPS3	0,54858077252462	3,35211493489285e-20	9,19485126641108e-16	1	0,999	14	All	0,75
RPS3A	0,525850565796858	5,36515085214898e-20	1,47166087874446e-15	1	0,999	14	All	0,75
RPS6	0,529091735704684	1,20261453001885e-19	3,29877165584171e-15	1	0,999	14	All	0,75
NOSIP	0,718355565092259	3,2942784484895e-19	9,03620578420671e-15	0,907	0,59	14	All	0,75
IL7R	0,7524456500781	4,57871268880311e-19	1,25594089053869e-14	0,941	0,535	14	All	0,75
CD3E	0,708466392875861	4,87313246047672e-19	1,33670023390876e-14	1	0,577	14	All	0,75
RPS27	0,594130887068748	5,08100268697795e-19	1,39371903703805e-14	1	0,999	14	All	0,75
SARAF	0,625821789061504	6,4693060951708e-19	1,77453066190535e-14	1	0,838	14	All	0,75
CAMK4	0,633962068437856	8,67074288004056e-19	2,37838477199513e-14	0,763	0,362	14	All	0,75
LEF1	0,644891286038356	1,54790899225822e-18	4,2459143657643e-14	0,89	0,44	14	All	0,75
RPL14	0,503575675575369	1,56528527310143e-18	4,29357750411722e-14	1	0,998	14	All	0,75
LINC00861	0,665111006256053	3,67744665092092e-18	1,00872361634761e-13	0,814	0,434	14	All	0,75
CD3D	0,649945701810142	7,84618891074496e-18	2,15220961821734e-13	0,932	0,506	14	All	0,75
EEF1B2	0,550526571892176	6,37115215671607e-17	1,74760703658722e-12	1	0,975	14	All	0,75
RPL3	0,539996211881784	1,04569141145468e-16	2,8683315416202e-12	1	0,994	14	All	0,75
CD27	0,543837807286715	4,23352683247501e-16	1,1612564101479e-11	0,788	0,403	14	All	0,75
RPS18	0,50990348940096	5,2310569679719e-16	1,43487892631469e-11	1	0,999	14	All	0,75
CD2	0,535980652862246	5,97454029968092e-16	1,63881640420248e-11	0,754	0,388	14	All	0,75
CD3G	0,541080721001567	1,02469165535094e-15	2,81072921062764e-11	0,847	0,446	14	All	0,75
IFITM1	0,630565793257434	6,60363031182233e-15	1,81137579453286e-10	0,983	0,642	14	All	0,75
RPSA	0,547135165117945	7,08091360595943e-15	1,94229460211467e-10	1	0,958	14	All	0,75
NPM1	0,533033197245928	1,67878158149256e-14	4,60489787803409e-10	0,975	0,896	14	All	0,75
PCED1B-AS1	0,570918463433369	2,20034307459378e-14	6,03554105361073e-10	0,881	0,558	14	All	0,75
C12orf57	0,578357239199025	4,42913353229692e-14	1,21491132790905e-09	0,924	0,623	14	All	0,75
CCR7	0,610637553193366	1,1388865640489e-13	3,12396584518614e-09	0,788	0,462	14	All	0,75
LTB	0,56346221538553	2,25646122001122e-12	6,18947312649078e-08	0,992	0,711	14	All	0,75
IL32	0,52089546475435	2,7312972943268e-12	7,49194847833842e-08	0,966	0,606	14	All	0,75
ETS1	0,58648268355872	3,97642725377478e-11	1,09073399571042e-06	0,856	0,587	14	All	0,75
TRBV28	3,04257856010725	0	0	0,99	0,017	15	All	0,75
TCF7	1,12950411109261	2,4950305420147e-32	6,84386877674632e-28	0,99	0,527	15	All	0,75
RPS15A	0,667772324785555	3,98123725075842e-29	1,09205337788303e-24	1	1	15	All	0,75
LEF1	0,968686493957648	6,31272067564644e-28	1,73157928132982e-23	0,961	0,44	15	All	0,75
RPL30	0,627382420742994	1,07819010069066e-26	2,95747544619447e-22	1	0,999	15	All	0,75
RPS3A	0,633046068896602	5,45005845944874e-26	1,49495103542679e-21	1	0,999	15	All	0,75
RPL34	0,549544012910232	2,71689557926462e-24	7,45244457392284e-20	1	1	15	All	0,75
RPS13	0,504574425468073	3,69512229307522e-24	1,01357204499053e-19	1	0,999	15	All	0,75
RPL35A	0,542290401598894	7,30235558684572e-24	2,00303613747178e-19	1	1	15	All	0,75
RPL32	0,600181659743195	9,11779645852836e-24	2,50101156857433e-19	1	1	15	All	0,75
RPS27A	0,610038681821914	1,19248319888336e-23	3,27098141453704e-19	1	1	15	All	0,75
RPS12	0,649269151168394	5,9506279850083e-23	1,63225725628778e-18	1	1	15	All	0,75
CAMK4	0,762798502759153	6,41549523815179e-23	1,75977034382504e-18	0,806	0,363	15	All	0,75
RPL11	0,527244745936141	1,37419887788383e-22	3,76942752203536e-18	1	0,999	15	All	0,75
RPL37	0,513971600222819	2,54181954744163e-22	6,9722110186324e-18	1	0,999	15	All	0,75
RPS3	0,606988733535337	3,25586736145271e-22	8,93084417246478e-18	1	0,999	15	All	0,75
RPS14	0,545770531123829	1,01776191053136e-21	2,79172092058752e-17	1	1	15	All	0,75
CD3E	0,830938488313732	1,67238076661622e-21	4,58734044282828e-17	1	0,578	15	All	0,75
CCR7	0,782738031390447	2,78176077589203e-21	7,63036980827184e-17	0,903	0,461	15	All	0,75
RPS27	0,661696194584588	7,06355434860284e-21	1,93753295782176e-16	1	0,999	15	All	0,75
RPS25	0,616565432918761	8,2221159368398e-21	2,25532640147516e-16	1	0,997	15	All	0,75
RPS23	0,53753242966403	1,83193661972736e-19	5,02500214791214e-15	1	0,999	15	All	0,75
RPL13	0,522828763285199	2,08283219838596e-19	5,71320872017268e-15	1	0,999	15	All	0,75
EEF1B2	0,646775960203672	2,71225326390823e-19	7,43971070290029e-15	1	0,975	15	All	0,75
RPL10	0,529697272897271	8,51865308002298e-19	2,3366665398503e-14	1	1	15	All	0,75
IL7R	0,762410411819959	1,04391187086185e-18	2,86345026177405e-14	0,971	0,536	15	All	0,75
RPS29	0,592301032421644	2,43215833564433e-18	6,6714103146724e-14	1	0,993	15	All	0,75
RPS6	0,561166636641369	3,38546866556142e-18	9,28634054963497e-14	1	0,999	15	All	0,75
RPL14	0,522235682172256	1,47278952072438e-17	4,03986165534698e-13	1	0,998	15	All	0,75
RPS4X	0,521352319793366	2,35589778868846e-17	6,46222763437244e-13	1	0,999	15	All	0,75
RPL5	0,525769786779327	3,64820265120559e-17	1,00070198722569e-12	1	0,998	15	All	0,75
SARAF	0,611571432245881	2,85333772787453e-16	7,82670538755983e-12	1	0,839	15	All	0,75
NOSIP	0,669006875851113	4,75278105512974e-16	1,30368784342209e-11	0,893	0,59	15	All	0,75
TPT1	0,507816717749606	9,56261049685127e-16	2,6230240592863e-11	1	1	15	All	0,75
RPS5	0,577459988221603	1,1557313065641e-15	3,17017097390533e-11	1	0,986	15	All	0,75
C12orf57	0,673318338003447	1,5284227253118e-15	4,19246353553028e-11	0,932	0,623	15	All	0,75
PIK3IP1	0,640471781503235	1,75594606857769e-15	4,81656006610861e-11	0,806	0,427	15	All	0,75
SELL	0,677514098912464	2,00883662484756e-15	5,51023886195686e-11	0,981	0,764	15	All	0,75
SNHG29	0,592075016178461	2,28064545705776e-15	6,25581048870943e-11	0,981	0,877	15	All	0,75
TLE5	0,617711268870501	6,92328984302141e-15	1,89905840394077e-10	0,981	0,809	15	All	0,75
CD3G	0,613634966402244	7,76646906882633e-15	2,13034246557906e-10	0,864	0,446	15	All	0,75
RPS18	0,51713033354409	9,4915139032456e-15	2,60352226366027e-10	1	0,999	15	All	0,75
RPL3	0,543267956314881	2,08829402708085e-14	5,72819051628276e-10	1	0,994	15	All	0,75
EVL	0,555058099103473	3,6755071332989e-14	1,00819160666389e-09	0,961	0,659	15	All	0,75
NPM1	0,557124442725381	5,82562715765451e-14	1,59796952934463e-09	1	0,896	15	All	0,75
LINC00861	0,574413604675181	6,09629176612584e-14	1,67221283144832e-09	0,786	0,435	15	All	0,75
CD3D	0,57684375684446	1,46995854243765e-13	4,03209628190648e-09	0,903	0,507	15	All	0,75
RPS20	0,512161350486652	5,29556822615177e-13	1,45257436443343e-08	0,981	0,899	15	All	0,75
ETS1	0,656636424837346	1,07065662991396e-12	2,936811135854e-08	0,883	0,587	15	All	0,75
GIMAP7	0,522805240699679	2,20047292762288e-12	6,03589724046957e-08	0,981	0,759	15	All	0,75
LCK	0,513455826717676	2,31133702128068e-12	6,3399974493729e-08	0,903	0,517	15	All	0,75
GAS5	0,529372451813221	2,78209750147649e-12	7,63129344655002e-08	0,922	0,718	15	All	0,75
LBH	0,541039910357666	5,36115393908101e-12	1,47056452548992e-07	0,845	0,486	15	All	0,75
LTB	0,536865932703235	9,11950997960409e-12	2,5014815874054e-07	0,99	0,711	15	All	0,75
TRDV2	3,16515519056742	0	0	0,99	0,002	16	All	0,75
GZMK	2,47743220617887	0	0	0,951	0,044	16	All	0,75
TRGV9	2,26660711217146	0	0	0,951	0,016	16	All	0,75
GZMA	1,74228778628385	8,64584783378671e-170	2,3715560608077e-165	0,951	0,092	16	All	0,75
KLRB1	2,60326324327076	6,88653941226722e-167	1,8889777607849e-162	0,961	0,112	16	All	0,75
CCL5	2,3642351942817	8,3605225068768e-159	2,29329132363631e-154	1	0,114	16	All	0,75
CST7	1,57535945606016	2,7282295680342e-151	7,48353370511782e-147	0,941	0,102	16	All	0,75
NKG7	1,79286054125217	1,15989397344784e-142	3,18158916916743e-138	1	0,127	16	All	0,75
KLRG1	1,61516563363859	5,33892129962835e-141	1,46446611248806e-136	0,873	0,105	16	All	0,75
PRF1	0,925657588871602	1,31024575802217e-71	3,59400411425481e-67	0,765	0,137	16	All	0,75
CTSW	1,57560491785148	2,38277179985694e-67	6,53594304700759e-63	0,98	0,297	16	All	0,75
SYNE2	1,0371931242125	1,22863883089087e-44	3,37015631313365e-40	0,765	0,221	16	All	0,75
IL32	1,30075059206157	6,57768354958253e-41	1,80425859765049e-36	1	0,606	16	All	0,75
IL7R	1,36767512148533	3,0811226149783e-37	8,45151933288548e-33	0,99	0,536	16	All	0,75
HCST	1,00156316048459	3,33453480305163e-35	9,14662896477062e-31	1	0,722	16	All	0,75
B2M	0,694553220681216	1,13357796463438e-34	3,10940435699212e-30	1	1	16	All	0,75
CD69	0,974436139712504	4,13186130035635e-30	1,13336955468775e-25	0,794	0,318	16	All	0,75
TRBC1	1,0741736049781	8,6819853214172e-30	2,38146857366474e-25	0,794	0,33	16	All	0,75
ARL4C	1,00620760777304	5,31231727250395e-29	1,45716862784783e-24	0,892	0,475	16	All	0,75
GZMM	0,750842790556691	1,40212757852598e-28	3,84603594789678e-24	0,824	0,327	16	All	0,75
ALOX5AP	0,844523051029113	3,67759848694389e-24	1,00876526496871e-19	0,775	0,358	16	All	0,75
PDCD4	0,785710286122395	2,95410691219858e-23	8,1031152601607e-19	0,804	0,414	16	All	0,75
CD81	0,732080066162208	2,90941225583643e-22	7,98051781775932e-18	0,863	0,497	16	All	0,75
HLA-C	0,574625760207368	1,87028122739396e-21	5,13018140674164e-17	1	0,986	16	All	0,75
CALM1	0,597493000964451	1,80467979089307e-20	4,95023666641969e-16	0,99	0,938	16	All	0,75
CD3E	0,792178891852458	6,44547889538859e-20	1,76799486100509e-15	1	0,578	16	All	0,75
CD247	0,694778831163004	1,09167298163985e-19	2,9944589886381e-15	0,833	0,442	16	All	0,75
CD99	0,664248527929952	1,63054557542147e-19	4,47258651338109e-15	0,941	0,697	16	All	0,75
